,quantiles,ALE
0,4.3143475,-0.0015788029100524186
1,4.8520900000000005,-0.0011713955026448094
2,5.629925000000001,-0.00024282407407310268
3,6.416515,0.003349768518519736
4,7.25598125,0.004386805555556757
5,8.247135,0.006279662698413899
6,8.95182875,0.010094477513228572
7,9.61353,0.01602040343915457
8,10.515725,0.01948468915344049
9,11.9586,0.02085505952381069
10,13.2614,0.02189209656084758
11,14.323300000000003,0.03107066798941884
12,15.6985875,0.0314040013227516
13,17.11245,0.03186828703703756
14,18.917587499999996,0.029609027777777547
15,21.2494,0.02794236111111098
16,23.552112500000007,0.025942361111111676
17,26.62625,0.02716458333333388
18,29.1512125,0.026843154761905488
19,31.689950000000003,0.027065376984127653
20,34.096312499999996,0.026991302910054145
21,36.175775,0.02374130291005493
22,39.61355000000001,0.02414871031746185
23,43.88140000000001,0.021398710317461215
24,47.3196625,0.016620932539683254
25,51.54729999999999,0.005361673280422078
26,55.711200000000005,-0.001138326719577999
27,60.400800000000004,-0.002397585978836955
28,64.112475,-0.010471660052911554
29,69.10555,-0.01590023148148315
30,72.18425,-0.016455787037038594
31,77.5245,-0.021974305555556094
32,83.5149875,-0.028831448412699336
33,87.71082500000001,-0.033831448412699396
34,94.4145,-0.046831448412700434
35,103.275,-0.050572189153441006
36,112.74225000000001,-0.05038700396825546
37,122.852,-0.06474414682539886
38,135.396,-0.06800340608465816
39,165.687,-0.06500340608465766
